state,year,component,index_value
Sarawak,2024,Education,140.8
Sarawak,2010,Entertainment and Recreation,100.0
Sarawak,2011,Entertainment and Recreation,101.7
Sarawak,2012,Entertainment and Recreation,103.2
Sarawak,2013,Entertainment and Recreation,107.7
Sarawak,2014,Entertainment and Recreation,114.1
Sarawak,2015,Entertainment and Recreation,116.0
Sarawak,2016,Entertainment and Recreation,118.6
Sarawak,2017,Entertainment and Recreation,121.2
Sarawak,2018,Entertainment and Recreation,122.1
Sarawak,2019,Entertainment and Recreation,124.2
Sarawak,2020,Entertainment and Recreation,108.1
Sarawak,2021,Entertainment and Recreation,108.1
Sarawak,2022,Entertainment and Recreation,126.6
Sarawak,2023,Entertainment and Recreation,124.5
Sarawak,2024,Entertainment and Recreation,125.3
Sarawak,2010,Environmental,100.0
Sarawak,2011,Environmental,96.6
Sarawak,2012,Environmental,95.5
Sarawak,2013,Environmental,96.3
Sarawak,2014,Environmental,101.0
Sarawak,2015,Environmental,94.7
Sarawak,2016,Environmental,99.7
Sarawak,2017,Environmental,92.0
Sarawak,2018,Environmental,92.4
Sarawak,2019,Environmental,86.1
Sarawak,2020,Environmental,95.3
Sarawak,2021,Environmental,93.9
Sarawak,2022,Environmental,95.5
Sarawak,2023,Environmental,90.0
Sarawak,2024,Environmental,94.1
Sarawak,2010,Family,100.0
Sarawak,2011,Family,99.1
Sarawak,2012,Family,105.6
Sarawak,2013,Family,93.4
Sarawak,2014,Family,95.0
Sarawak,2015,Family,97.8
Sarawak,2016,Family,98.8
Sarawak,2017,Family,96.2
Sarawak,2018,Family,99.7
Sarawak,2019,Family,100.0
Sarawak,2020,Family,91.6
Sarawak,2021,Family,95.1
Sarawak,2022,Family,93.3
Sarawak,2023,Family,93.4
Sarawak,2024,Family,93.7
Sarawak,2010,Governance,100.0
Sarawak,2011,Governance,99.6
Sarawak,2012,Governance,103.7
Sarawak,2013,Governance,106.6
Sarawak,2014,Governance,108.7
Sarawak,2015,Governance,103.6
Sarawak,2016,Governance,104.2
Sarawak,2017,Governance,111.5
Sarawak,2018,Governance,100.1
Sarawak,2019,Governance,94.2
Sarawak,2020,Governance,100.3
Sarawak,2021,Governance,104.1
Sarawak,2022,Governance,98.8
Sarawak,2023,Governance,111.6
Sarawak,2024,Governance,112.2
Sarawak,2010,Health,100.0
Sarawak,2011,Health,109.3
Sarawak,2012,Health,110.9
Sarawak,2013,Health,112.4
Sarawak,2014,Health,105.7
Sarawak,2015,Health,111.7
Sarawak,2016,Health,112.4
Sarawak,2017,Health,112.7
Sarawak,2018,Health,110.5
Sarawak,2019,Health,110.2
Sarawak,2020,Health,113.8
Sarawak,2021,Health,115.0
Sarawak,2022,Health,112.5
Sarawak,2023,Health,115.6
Sarawak,2024,Health,114.4
Sarawak,2010,Housing,100.0
Sarawak,2011,Housing,101.9
Sarawak,2012,Housing,103.5
Sarawak,2013,Housing,108.1
Sarawak,2014,Housing,112.8
Sarawak,2015,Housing,115.1
Sarawak,2016,Housing,119.7
Sarawak,2017,Housing,118.6
Sarawak,2018,Housing,118.2
Sarawak,2019,Housing,120.9
Sarawak,2020,Housing,122.9
Sarawak,2021,Housing,121.2
Sarawak,2022,Housing,123.7
Sarawak,2023,Housing,124.6
Sarawak,2024,Housing,124.1
Sarawak,2010,Income and Distribution,100.0
Sarawak,2011,Income and Distribution,104.4
Sarawak,2012,Income and Distribution,107.7
Sarawak,2013,Income and Distribution,113.3
Sarawak,2014,Income and Distribution,119.4
Sarawak,2015,Income and Distribution,122.8
Sarawak,2016,Income and Distribution,117.8
Sarawak,2017,Income and Distribution,121.7
Sarawak,2018,Income and Distribution,125.0
Sarawak,2019,Income and Distribution,128.1
Sarawak,2020,Income and Distribution,117.0
Sarawak,2021,Income and Distribution,122.5
Sarawak,2022,Income and Distribution,131.3
Sarawak,2023,Income and Distribution,128.8
Sarawak,2024,Income and Distribution,138.6
Sarawak,2010,MyWI Overall,100.0
Sarawak,2011,MyWI Overall,103.0
Sarawak,2012,MyWI Overall,104.2
Sarawak,2013,MyWI Overall,105.4
Sarawak,2014,MyWI Overall,108.6
Sarawak,2015,MyWI Overall,109.4
Sarawak,2016,MyWI Overall,111.6
Sarawak,2017,MyWI Overall,112.4
Sarawak,2018,MyWI Overall,112.4
Sarawak,2019,MyWI Overall,111.7
Sarawak,2020,MyWI Overall,111.5
Sarawak,2021,MyWI Overall,111.9
Sarawak,2022,MyWI Overall,114.7
Sarawak,2023,MyWI Overall,115.4
Sarawak,2024,MyWI Overall,117.2
Sarawak,2010,Public Safety,100.0
Sarawak,2011,Public Safety,115.6
Sarawak,2012,Public Safety,97.2
Sarawak,2013,Public Safety,103.9
Sarawak,2014,Public Safety,112.3
Sarawak,2015,Public Safety,113.1
Sarawak,2016,Public Safety,115.8
Sarawak,2017,Public Safety,119.9
Sarawak,2018,Public Safety,120.5
Sarawak,2019,Public Safety,117.1
Sarawak,2020,Public Safety,129.0
Sarawak,2021,Public Safety,131.8
Sarawak,2022,Public Safety,126.2
Sarawak,2023,Public Safety,126.0
Sarawak,2024,Public Safety,121.2
Sarawak,2010,Social,100.0
Sarawak,2011,Social,104.4
Sarawak,2012,Social,104.5
Sarawak,2013,Social,106.1
Sarawak,2014,Social,108.1
Sarawak,2015,Social,110.8
Sarawak,2016,Social,112.6
Sarawak,2017,Social,116.0
Sarawak,2018,Social,114.7
Sarawak,2019,Social,114.7
Sarawak,2020,Social,113.1
Sarawak,2021,Social,113.8
Sarawak,2022,Social,116.0
Sarawak,2023,Social,119.1
Sarawak,2024,Social,119.3
Sarawak,2010,Social Participation,100.0
Sarawak,2011,Social Participation,102.3
Sarawak,2012,Social Participation,102.6
Sarawak,2013,Social Participation,105.7
Sarawak,2014,Social Participation,106.8
Sarawak,2015,Social Participation,119.5
Sarawak,2016,Social Participation,119.4
Sarawak,2017,Social Participation,118.5
Sarawak,2018,Social Participation,123.6
Sarawak,2019,Social Participation,129.1
Sarawak,2020,Social Participation,123.7
Sarawak,2021,Social Participation,120.1
Sarawak,2022,Social Participation,122.2
Sarawak,2023,Social Participation,123.4
Sarawak,2024,Social Participation,126.6
Sarawak,2010,Transportation,100.0
Sarawak,2011,Transportation,102.2
Sarawak,2012,Transportation,109.8
Sarawak,2013,Transportation,112.5
Sarawak,2014,Transportation,112.9
Sarawak,2015,Transportation,114.5
Sarawak,2016,Transportation,119.7
Sarawak,2017,Transportation,118.1
Sarawak,2018,Transportation,122.7
Sarawak,2019,Transportation,124.0
Sarawak,2020,Transportation,116.6
Sarawak,2021,Transportation,115.6
Sarawak,2022,Transportation,127.4
Sarawak,2023,Transportation,130.3
Sarawak,2024,Transportation,131.2
Sarawak,2010,Water,100.0
Sarawak,2011,Water,100.0
Sarawak,2012,Water,100.2
Sarawak,2013,Water,100.2
Sarawak,2014,Water,100.7
Sarawak,2015,Water,87.2
Sarawak,2016,Water,90.1
Sarawak,2017,Water,90.9
Sarawak,2018,Water,91.4
Sarawak,2019,Water,73.9
Sarawak,2020,Water,77.2
Sarawak,2021,Water,77.7
Sarawak,2022,Water,77.9
Sarawak,2023,Water,78.1
Sarawak,2024,Water,78.4
Sarawak,2010,Working Life,100.0
Sarawak,2011,Working Life,109.3
Sarawak,2012,Working Life,111.0
Sarawak,2013,Working Life,113.8
Sarawak,2014,Working Life,114.8
Sarawak,2015,Working Life,114.2
Sarawak,2016,Working Life,114.6
Sarawak,2017,Working Life,112.8
Sarawak,2018,Working Life,112.8
Sarawak,2019,Working Life,114.8
Sarawak,2020,Working Life,122.2
Sarawak,2021,Working Life,117.9
Sarawak,2022,Working Life,116.4
Sarawak,2023,Working Life,116.1
Sarawak,2024,Working Life,118.0
Selangor,2010,Air,100.0
Selangor,2011,Air,83.3
Selangor,2012,Air,104.8
Selangor,2013,Air,107.1
Selangor,2014,Air,95.2
Selangor,2015,Air,78.6
Selangor,2016,Air,102.4
Selangor,2017,Air,92.9
Selangor,2018,Air,118.9
Selangor,2019,Air,90.8
Selangor,2020,Air,92.3
Selangor,2021,Air,91.1
Selangor,2022,Air,91.8
Selangor,2023,Air,91.5
Selangor,2024,Air,92.4
Selangor,2010,Biodiversity Resources,100.0
Selangor,2011,Biodiversity Resources,100.8
Selangor,2012,Biodiversity Resources,100.9
Selangor,2013,Biodiversity Resources,100.7
Selangor,2014,Biodiversity Resources,81.0
Selangor,2015,Biodiversity Resources,101.1
Selangor,2016,Biodiversity Resources,100.9
Selangor,2017,Biodiversity Resources,101.0
Selangor,2018,Biodiversity Resources,104.9
Selangor,2019,Biodiversity Resources,105.7
Selangor,2020,Biodiversity Resources,102.3
Selangor,2021,Biodiversity Resources,111.6
Selangor,2022,Biodiversity Resources,114.8
Selangor,2023,Biodiversity Resources,114.7
Selangor,2024,Biodiversity Resources,113.1
Selangor,2010,Communication,100.0
Selangor,2011,Communication,100.6
Selangor,2012,Communication,102.0
Selangor,2013,Communication,102.8
Selangor,2014,Communication,116.8
Selangor,2015,Communication,122.6
Selangor,2016,Communication,123.3
Selangor,2017,Communication,123.1
Selangor,2018,Communication,123.0
Selangor,2019,Communication,121.7
Selangor,2020,Communication,128.2
Selangor,2021,Communication,130.6
Selangor,2022,Communication,131.1
Selangor,2023,Communication,130.9
Selangor,2024,Communication,131.1
Selangor,2010,Culture,100.0
Selangor,2011,Culture,102.1
Selangor,2012,Culture,98.0
Selangor,2013,Culture,99.5
Selangor,2014,Culture,104.6
Selangor,2015,Culture,108.0
Selangor,2016,Culture,112.4
Selangor,2017,Culture,112.8
Selangor,2018,Culture,112.2
Selangor,2019,Culture,112.8
Selangor,2020,Culture,100.7
Selangor,2021,Culture,101.8
Selangor,2022,Culture,107.9
Selangor,2023,Culture,110.0
Selangor,2024,Culture,112.7
Selangor,2010,Economic,100.0
Selangor,2011,Economic,104.6
Selangor,2012,Economic,106.3
Selangor,2013,Economic,108.5
Selangor,2014,Economic,112.1
Selangor,2015,Economic,116.6
Selangor,2016,Economic,118.8
Selangor,2017,Economic,118.4
Selangor,2018,Economic,119.5
Selangor,2019,Economic,118.8
Selangor,2020,Economic,118.5
Selangor,2021,Economic,119.2
Selangor,2022,Economic,124.3
Selangor,2023,Economic,125.3
Selangor,2024,Economic,127.4
Selangor,2010,Education,100.0
Selangor,2011,Education,105.9
Selangor,2012,Education,107.8
Selangor,2013,Education,106.9
Selangor,2014,Education,109.6
Selangor,2015,Education,112.1
Selangor,2016,Education,113.2
Selangor,2017,Education,117.1
Selangor,2018,Education,118.2
Selangor,2019,Education,120.6
Selangor,2020,Education,122.5
Selangor,2021,Education,117.6
Selangor,2022,Education,123.6
Selangor,2023,Education,124.5
Selangor,2024,Education,122.5
Selangor,2010,Entertainment and Recreation,100.0
Selangor,2011,Entertainment and Recreation,103.3
Selangor,2012,Entertainment and Recreation,104.9
Selangor,2013,Entertainment and Recreation,108.2
Selangor,2014,Entertainment and Recreation,111.1
Selangor,2015,Entertainment and Recreation,112.7
Selangor,2016,Entertainment and Recreation,113.1
Selangor,2017,Entertainment and Recreation,114.8
Selangor,2018,Entertainment and Recreation,117.7
Selangor,2019,Entertainment and Recreation,117.3
Selangor,2020,Entertainment and Recreation,100.0
Selangor,2021,Entertainment and Recreation,98.6
Selangor,2022,Entertainment and Recreation,107.9
Selangor,2023,Entertainment and Recreation,110.2
Selangor,2024,Entertainment and Recreation,108.2
Selangor,2010,Environmental,100.0
Selangor,2011,Environmental,95.3
Selangor,2012,Environmental,102.4
Selangor,2013,Environmental,103.2
Selangor,2014,Environmental,92.6
Selangor,2015,Environmental,93.8
Selangor,2016,Environmental,101.6
Selangor,2017,Environmental,98.5
Selangor,2018,Environmental,108.5
Selangor,2019,Environmental,99.4
Selangor,2020,Environmental,98.7
Selangor,2021,Environmental,101.4
Selangor,2022,Environmental,102.8
Selangor,2023,Environmental,102.5
Selangor,2024,Environmental,102.3
Selangor,2010,Family,100.0
Selangor,2011,Family,102.6
Selangor,2012,Family,96.8
Selangor,2013,Family,95.9
Selangor,2014,Family,95.0
Selangor,2015,Family,91.8
Selangor,2016,Family,95.1
Selangor,2017,Family,95.9
Selangor,2018,Family,94.5
Selangor,2019,Family,90.7
Selangor,2020,Family,92.1
Selangor,2021,Family,89.7
Selangor,2022,Family,88.0
Selangor,2023,Family,90.7
Selangor,2024,Family,89.8
Selangor,2010,Governance,100.0
Selangor,2011,Governance,99.8
Selangor,2012,Governance,100.8
Selangor,2013,Governance,107.9
Selangor,2014,Governance,111.2
Selangor,2015,Governance,104.9
Selangor,2016,Governance,96.5
Selangor,2017,Governance,102.8
Selangor,2018,Governance,97.5
Selangor,2019,Governance,103.9
Selangor,2020,Governance,93.0
Selangor,2021,Governance,105.7
Selangor,2022,Governance,96.5
Selangor,2023,Governance,108.2
Selangor,2024,Governance,113.0
Selangor,2010,Health,100.0
Selangor,2011,Health,102.9
Selangor,2012,Health,103.5
Selangor,2013,Health,103.2
Selangor,2014,Health,100.8
Selangor,2015,Health,104.6
Selangor,2016,Health,100.0
Selangor,2017,Health,104.7
Selangor,2018,Health,105.8
Selangor,2019,Health,105.2
Selangor,2020,Health,115.2
Selangor,2021,Health,115.5
Selangor,2022,Health,105.6
Selangor,2023,Health,105.2
Selangor,2024,Health,107.6
Selangor,2010,Housing,100.0
Selangor,2011,Housing,112.6
Selangor,2012,Housing,125.3
Selangor,2013,Housing,122.3
Selangor,2014,Housing,119.4
Selangor,2015,Housing,120.8
Selangor,2016,Housing,122.7
Selangor,2017,Housing,125.1
Selangor,2018,Housing,125.8
Selangor,2019,Housing,129.2
Selangor,2020,Housing,130.2
Selangor,2021,Housing,127.4
Selangor,2022,Housing,129.5
Selangor,2023,Housing,130.2
Selangor,2024,Housing,129.6
Selangor,2010,Income and Distribution,100.0
Selangor,2011,Income and Distribution,104.2
Selangor,2012,Income and Distribution,108.5
Selangor,2013,Income and Distribution,112.6
Selangor,2014,Income and Distribution,117.2
Selangor,2015,Income and Distribution,120.8
Selangor,2016,Income and Distribution,122.4
Selangor,2017,Income and Distribution,121.8
Selangor,2018,Income and Distribution,120.9
Selangor,2019,Income and Distribution,120.2
Selangor,2020,Income and Distribution,113.1
Selangor,2021,Income and Distribution,114.2
Selangor,2022,Income and Distribution,126.4
Selangor,2023,Income and Distribution,128.6
Selangor,2024,Income and Distribution,139.3
Selangor,2010,MyWI Overall,100.0
Selangor,2011,MyWI Overall,103.5
Selangor,2012,MyWI Overall,105.9
Selangor,2013,MyWI Overall,107.2
Selangor,2014,MyWI Overall,107.3
Selangor,2015,MyWI Overall,108.7
Selangor,2016,MyWI Overall,111.5
Selangor,2017,MyWI Overall,112.2
Selangor,2018,MyWI Overall,114.1
Selangor,2019,MyWI Overall,113.2
Selangor,2020,MyWI Overall,111.7
Selangor,2021,MyWI Overall,112.7
Selangor,2022,MyWI Overall,114.7
Selangor,2023,MyWI Overall,116.1
Selangor,2024,MyWI Overall,117.0
Selangor,2010,Public Safety,100.0
Selangor,2011,Public Safety,104.9
Selangor,2012,Public Safety,104.5
Selangor,2013,Public Safety,104.4
Selangor,2014,Public Safety,112.7
Selangor,2015,Public Safety,112.4
Selangor,2016,Public Safety,114.6
Selangor,2017,Public Safety,121.3
Selangor,2018,Public Safety,117.7
Selangor,2019,Public Safety,117.9
Selangor,2020,Public Safety,129.1
Selangor,2021,Public Safety,131.9
Selangor,2022,Public Safety,125.4
Selangor,2023,Public Safety,122.0
Selangor,2024,Public Safety,121.3
Selangor,2010,Social,100.0
Selangor,2011,Social,105.7
Selangor,2012,Social,106.6
Selangor,2013,Social,107.5
Selangor,2014,Social,109.4
Selangor,2015,Social,109.7
Selangor,2016,Social,110.2
Selangor,2017,Social,113.2
Selangor,2018,Social,112.7
Selangor,2019,Social,114.4
Selangor,2020,Social,113.4
Selangor,2021,Social,113.9
Selangor,2022,Social,113.4
Selangor,2023,Social,115.4
Selangor,2024,Social,116.2
Selangor,2010,Social Participation,100.0
Selangor,2011,Social Participation,117.4
Selangor,2012,Social Participation,118.1
Selangor,2013,Social Participation,119.1
Selangor,2014,Social Participation,120.6
Selangor,2015,Social Participation,120.3
Selangor,2016,Social Participation,124.3
Selangor,2017,Social Participation,124.2
Selangor,2018,Social Participation,124.9
Selangor,2019,Social Participation,131.8
Selangor,2020,Social Participation,137.3
Selangor,2021,Social Participation,136.9
Selangor,2022,Social Participation,135.8
Selangor,2023,Social Participation,137.2
Selangor,2024,Social Participation,141.2
Selangor,2010,Transportation,100.0
Selangor,2011,Transportation,104.2
Selangor,2012,Transportation,106.9
Selangor,2013,Transportation,109.1
Selangor,2014,Transportation,105.3
Selangor,2015,Transportation,109.3
Selangor,2016,Transportation,116.5
Selangor,2017,Transportation,113.1
Selangor,2018,Transportation,115.7
Selangor,2019,Transportation,118.5
Selangor,2020,Transportation,114.2
Selangor,2021,Transportation,114.2
Selangor,2022,Transportation,120.8
Selangor,2023,Transportation,117.9
Selangor,2024,Transportation,117.9
Selangor,2010,Water,100.0
Selangor,2011,Water,101.6
Selangor,2012,Water,101.6
Selangor,2013,Water,101.6
Selangor,2014,Water,101.6
Selangor,2015,Water,101.6
Selangor,2016,Water,101.6
Selangor,2017,Water,101.6
Selangor,2018,Water,101.6
Selangor,2019,Water,101.6
Selangor,2020,Water,101.6
Selangor,2021,Water,101.6
Selangor,2022,Water,101.6
Selangor,2023,Water,101.3
Selangor,2024,Water,101.3
Selangor,2010,Working Life,100.0
Selangor,2011,Working Life,109.2
Selangor,2012,Working Life,107.8
Selangor,2013,Working Life,109.7
Selangor,2014,Working Life,108.9
Selangor,2015,Working Life,113.5
Selangor,2016,Working Life,112.8
Selangor,2017,Working Life,115.7
Selangor,2018,Working Life,118.3
Selangor,2019,Working Life,114.7
Selangor,2020,Working Life,118.4
Selangor,2021,Working Life,117.9
Selangor,2022,Working Life,119.0
Selangor,2023,Working Life,123.9
Selangor,2024,Working Life,121.5
Terengganu,2010,Air,100.0
Terengganu,2011,Air,93.2
Terengganu,2012,Air,90.9
Terengganu,2013,Air,90.3
Terengganu,2014,Air,95.4
Terengganu,2015,Air,85.8
Terengganu,2016,Air,68.1
Terengganu,2017,Air,92.0
Terengganu,2018,Air,82.1
Terengganu,2019,Air,80.9
Terengganu,2020,Air,106.3
Terengganu,2021,Air,95.4
Terengganu,2022,Air,95.3
Terengganu,2023,Air,83.1
Terengganu,2024,Air,83.1
Terengganu,2010,Biodiversity Resources,100.0
Terengganu,2011,Biodiversity Resources,102.4
Terengganu,2012,Biodiversity Resources,97.7
Terengganu,2013,Biodiversity Resources,103.3
Terengganu,2014,Biodiversity Resources,102.1
Terengganu,2015,Biodiversity Resources,112.0
Terengganu,2016,Biodiversity Resources,104.7
Terengganu,2017,Biodiversity Resources,103.2
Terengganu,2018,Biodiversity Resources,106.2
Terengganu,2019,Biodiversity Resources,119.0
Terengganu,2020,Biodiversity Resources,125.4
Terengganu,2021,Biodiversity Resources,125.4
Terengganu,2022,Biodiversity Resources,125.4
Terengganu,2023,Biodiversity Resources,125.5
Terengganu,2024,Biodiversity Resources,125.5
Terengganu,2010,Communication,100.0
Terengganu,2011,Communication,101.9
Terengganu,2012,Communication,109.6
Terengganu,2013,Communication,105.8
Terengganu,2014,Communication,121.6
Terengganu,2015,Communication,124.4
Terengganu,2016,Communication,125.6
Terengganu,2017,Communication,126.0
Terengganu,2018,Communication,126.3
Terengganu,2019,Communication,122.2
Terengganu,2020,Communication,115.9
Terengganu,2021,Communication,120.7
Terengganu,2022,Communication,121.6
Terengganu,2023,Communication,121.7
Terengganu,2024,Communication,123.5
Terengganu,2010,Culture,100.0
Terengganu,2011,Culture,98.5
Terengganu,2012,Culture,101.5
Terengganu,2013,Culture,103.3
Terengganu,2014,Culture,100.1
Terengganu,2015,Culture,89.7
Terengganu,2016,Culture,87.9
Terengganu,2017,Culture,85.0
Terengganu,2018,Culture,86.8
Terengganu,2019,Culture,91.5
Terengganu,2020,Culture,83.0
Terengganu,2021,Culture,76.4
Terengganu,2022,Culture,81.8
Terengganu,2023,Culture,85.5
Terengganu,2024,Culture,88.3
Terengganu,2010,Economic,100.0
Terengganu,2011,Economic,105.4
Terengganu,2012,Economic,107.6
Terengganu,2013,Economic,109.2
Terengganu,2014,Economic,115.4
Terengganu,2015,Economic,117.9
Terengganu,2016,Economic,119.6
Terengganu,2017,Economic,122.3
Terengganu,2018,Economic,124.2
Terengganu,2019,Economic,126.7
Terengganu,2020,Economic,119.5
Terengganu,2021,Economic,119.6
Terengganu,2022,Economic,122.3
Terengganu,2023,Economic,123.8
Terengganu,2024,Economic,125.6
Terengganu,2010,Education,100.0
Terengganu,2011,Education,109.3
Terengganu,2012,Education,109.0
Terengganu,2013,Education,108.8
Terengganu,2014,Education,111.5
Terengganu,2015,Education,113.3
Terengganu,2016,Education,112.7
Terengganu,2017,Education,116.6
Terengganu,2018,Education,121.6
Terengganu,2019,Education,124.6
Terengganu,2020,Education,125.9
Terengganu,2021,Education,131.1
Terengganu,2022,Education,132.0
Terengganu,2023,Education,135.0
Terengganu,2024,Education,128.9
Terengganu,2010,Entertainment and Recreation,100.0
Terengganu,2011,Entertainment and Recreation,101.6
Terengganu,2012,Entertainment and Recreation,103.3
Terengganu,2013,Entertainment and Recreation,106.5
Terengganu,2014,Entertainment and Recreation,108.0
Terengganu,2015,Entertainment and Recreation,107.9
Terengganu,2016,Entertainment and Recreation,110.2
Terengganu,2017,Entertainment and Recreation,116.0
Terengganu,2018,Entertainment and Recreation,120.7
Terengganu,2019,Entertainment and Recreation,122.0
Terengganu,2020,Entertainment and Recreation,107.5
Terengganu,2021,Entertainment and Recreation,103.9
Terengganu,2022,Entertainment and Recreation,118.4
Terengganu,2023,Entertainment and Recreation,125.7
Terengganu,2024,Entertainment and Recreation,124.2
Terengganu,2010,Environmental,100.0
Terengganu,2011,Environmental,98.9
Terengganu,2012,Environmental,97.3
Terengganu,2013,Environmental,98.9
Terengganu,2014,Environmental,100.3
Terengganu,2015,Environmental,100.3
Terengganu,2016,Environmental,92.0
Terengganu,2017,Environmental,99.5
Terengganu,2018,Environmental,97.2
Terengganu,2019,Environmental,101.0
Terengganu,2020,Environmental,111.6
Terengganu,2021,Environmental,108.0
Terengganu,2022,Environmental,108.0
Terengganu,2023,Environmental,103.9
Terengganu,2024,Environmental,103.9
Terengganu,2010,Family,100.0
Terengganu,2011,Family,96.0
Terengganu,2012,Family,100.2
Terengganu,2013,Family,100.9
Terengganu,2014,Family,98.0
Terengganu,2015,Family,99.7
Terengganu,2016,Family,104.9
Terengganu,2017,Family,103.9
Terengganu,2018,Family,102.7
Terengganu,2019,Family,103.0
Terengganu,2020,Family,103.0
Terengganu,2021,Family,104.7
Terengganu,2022,Family,103.2
Terengganu,2023,Family,103.7
Terengganu,2024,Family,103.2
Terengganu,2010,Governance,100.0
Terengganu,2011,Governance,99.5
Terengganu,2012,Governance,104.8
Terengganu,2013,Governance,104.9
Terengganu,2014,Governance,106.2
Terengganu,2015,Governance,99.2
Terengganu,2016,Governance,86.2
Terengganu,2017,Governance,101.4
Terengganu,2018,Governance,99.3
Terengganu,2019,Governance,98.8
Terengganu,2020,Governance,102.7
Terengganu,2021,Governance,106.1
Terengganu,2022,Governance,104.2
Terengganu,2023,Governance,108.7
Terengganu,2024,Governance,109.0
Terengganu,2010,Health,100.0
Terengganu,2011,Health,106.8
Terengganu,2012,Health,104.0
Terengganu,2013,Health,107.7
Terengganu,2014,Health,106.7
Terengganu,2015,Health,108.9
Terengganu,2016,Health,113.8
Terengganu,2017,Health,118.3
Terengganu,2018,Health,111.8
Terengganu,2019,Health,108.8
Terengganu,2020,Health,113.9
Terengganu,2021,Health,113.1
Terengganu,2022,Health,106.8
Terengganu,2023,Health,108.8
Terengganu,2024,Health,107.0
Terengganu,2010,Housing,100.0
Terengganu,2011,Housing,101.5
Terengganu,2012,Housing,101.2
Terengganu,2013,Housing,107.1
Terengganu,2014,Housing,113.4
Terengganu,2015,Housing,118.1
Terengganu,2016,Housing,123.7
Terengganu,2017,Housing,130.8
Terengganu,2018,Housing,132.1
Terengganu,2019,Housing,133.7
Terengganu,2020,Housing,137.0
Terengganu,2021,Housing,133.7
Terengganu,2022,Housing,130.3
Terengganu,2023,Housing,129.1
Terengganu,2024,Housing,126.6
Terengganu,2010,Income and Distribution,100.0
Terengganu,2011,Income and Distribution,104.1
Terengganu,2012,Income and Distribution,107.2
Terengganu,2013,Income and Distribution,112.6
Terengganu,2014,Income and Distribution,119.2
Terengganu,2015,Income and Distribution,124.2
Terengganu,2016,Income and Distribution,124.0
Terengganu,2017,Income and Distribution,127.3
Terengganu,2018,Income and Distribution,128.7
Terengganu,2019,Income and Distribution,130.6
Terengganu,2020,Income and Distribution,117.4
Terengganu,2021,Income and Distribution,119.2
Terengganu,2022,Income and Distribution,131.1
Terengganu,2023,Income and Distribution,130.7
Terengganu,2024,Income and Distribution,135.8
Terengganu,2010,MyWI Overall,100.0
Terengganu,2011,MyWI Overall,103.2
Terengganu,2012,MyWI Overall,104.2
Terengganu,2013,MyWI Overall,106.9
Terengganu,2014,MyWI Overall,109.0
Terengganu,2015,MyWI Overall,108.9
Terengganu,2016,MyWI Overall,107.9
Terengganu,2017,MyWI Overall,113.1
Terengganu,2018,MyWI Overall,113.7
Terengganu,2019,MyWI Overall,116.0
Terengganu,2020,MyWI Overall,115.3
Terengganu,2021,MyWI Overall,114.6
Terengganu,2022,MyWI Overall,115.3
Terengganu,2023,MyWI Overall,116.1
Terengganu,2024,MyWI Overall,116.7
Terengganu,2010,Public Safety,100.0
Terengganu,2011,Public Safety,104.3
Terengganu,2012,Public Safety,106.5
Terengganu,2013,Public Safety,110.0
Terengganu,2014,Public Safety,110.3
Terengganu,2015,Public Safety,114.6
Terengganu,2016,Public Safety,111.8
Terengganu,2017,Public Safety,124.5
Terengganu,2018,Public Safety,127.0
Terengganu,2019,Public Safety,127.0
Terengganu,2020,Public Safety,129.3
Terengganu,2021,Public Safety,132.1
Terengganu,2022,Public Safety,124.8
Terengganu,2023,Public Safety,122.7
Terengganu,2024,Public Safety,128.4
Terengganu,2010,Social,100.0
Terengganu,2011,Social,103.6
Terengganu,2012,Social,105.0
Terengganu,2013,Social,108.5
Terengganu,2014,Social,109.2
Terengganu,2015,Social,107.8
Terengganu,2016,Social,108.0
Terengganu,2017,Social,113.6
Terengganu,2018,Social,114.4
Terengganu,2019,Social,116.3
Terengganu,2020,Social,114.8
Terengganu,2021,Social,114.6
Terengganu,2022,Social,114.7
Terengganu,2023,Social,116.7
Terengganu,2024,Social,117.0
Terengganu,2010,Social Participation,100.0
Terengganu,2011,Social Participation,114.6
Terengganu,2012,Social Participation,115.0
Terengganu,2013,Social Participation,127.2
Terengganu,2014,Social Participation,128.2
Terengganu,2015,Social Participation,119.2
Terengganu,2016,Social Participation,120.9
Terengganu,2017,Social Participation,126.2
Terengganu,2018,Social Participation,128.0
Terengganu,2019,Social Participation,137.4
Terengganu,2020,Social Participation,130.5
Terengganu,2021,Social Participation,130.2
Terengganu,2022,Social Participation,131.0
Terengganu,2023,Social Participation,130.9
Terengganu,2024,Social Participation,137.5
Terengganu,2010,Transportation,100.0
Terengganu,2011,Transportation,102.0
Terengganu,2012,Transportation,103.1
Terengganu,2013,Transportation,104.7
Terengganu,2014,Transportation,105.8
Terengganu,2015,Transportation,107.9
Terengganu,2016,Transportation,110.7
Terengganu,2017,Transportation,114.2
Terengganu,2018,Transportation,123.1
Terengganu,2019,Transportation,126.3
Terengganu,2020,Transportation,119.9
Terengganu,2021,Transportation,115.0
Terengganu,2022,Transportation,122.0
Terengganu,2023,Transportation,123.8
Terengganu,2024,Transportation,123.2
Terengganu,2010,Water,100.0
Terengganu,2011,Water,101.1
Terengganu,2012,Water,103.2
Terengganu,2013,Water,103.2
Terengganu,2014,Water,103.2
